,instrument_key,name
0,NSE_INDEX|India VIX,India VIX
1923,NSE_EQ|INE05ST01028,SURATWWALA BUS GROUP LTD
1924,NSE_EQ|INE018E01016,SBI CARDS & PAY SER LTD
1925,NSE_EQ|INF200KA1X17,SBIAMC - SBIETFCON
1926,NSE_EQ|INF200KA1S14,SBIAMC - SBIETFIT
1927,NSE_EQ|INF200KA1S22,SBIAMC - SBIETFPB
1928,NSE_EQ|INF200KA1WX6,SBIAMC - SBIETFQLTY
1929,NSE_EQ|INE123W01016,SBI LIFE INSURANCE CO LTD
1930,NSE_EQ|INE062A01020,STATE BANK OF INDIA
1931,NSE_EQ|INE513A01022,SCHAEFFLER INDIA LIMITED
1932,NSE_EQ|INE807K01035,S CHAND AND COMPANY LTD
1933,NSE_EQ|INE839M01018,SCHNEIDER ELECTRIC INFRA
1934,NSE_EQ|INE109A01011,SHIPPING CORP OF INDIA LT
1935,NSE_EQ|INE0PB301013,SHIPPING CORP OF ILA LTD
1936,NSE_EQ|INE460Q01014,SHARP CHUCKS N MACHINES L
1937,NSE_EQ|INE501Y01019,SHEETAL COOL PRODUCTS LTD
1938,NSE_EQ|INE480C01038,SOM DIST & BREW LTD
1939,NSE_EQ|INF204KB18W4,NIPPON INDIA- NIMFXX
1940,NSE_EQ|INE497B01018,SEAMEC LIMITED
1941,NSE_EQ|INE00Y701026,SALASAR EXTERIOR CONT LTD
1942,NSE_EQ|INE0R8O23017,SUSTAINABLE ENERGY INFRA
1943,NSE_EQ|INE955I01044,SEJAL GLASS LIMITED
1944,NSE_EQ|INE0O3O01017,SUNGARNER ENERGIES LTD
1945,NSE_EQ|INE818A01017,SELAN EXPLO. TECH LTD
1946,NSE_EQ|INE105I01020,SEL MANUFACTURING CO LTD
1947,NSE_EQ|INE617A01013,SEMAC CONSULTANTS LIMITED
1948,NSE_EQ|INE602W01019,SENCO GOLD LIMITED
1949,NSE_EQ|INF740KA1SZ6,DSPAMC - DSPSENXETF
1950,NSE_EQ|INF769K01KT9,MIRAEAMC - SENSEXETF
1951,NSE_EQ|INF346A01034,ICICI PRUD SENSEX ETF
1952,NSE_EQ|INE964H01014,SEPC LIMITED
1953,NSE_EQ|INE807F01027,SEQUENT SCIENTIFIC LTD.
1954,NSE_EQ|INE0P1Q01015,SERVICE CARE LIMITED
1955,NSE_EQ|INE782X01033,SERVOTECH POWER SYS LTD.
1956,NSE_EQ|INE630A01024,SESHASAYEE PAPER & BOARDS
1957,NSE_EQ|INE878E01021,SETCO AUTOMOTIVE LTD
1958,NSE_EQ|INF200KA16D8,SBI-ETF GOLD
1959,NSE_EQ|INE573R01012,SEYA INDUSTRIES LIMITED
1960,NSE_EQ|INE916U01025,SHEELA FOAM LIMITED
1961,NSE_EQ|INE00QT01015,SYNERGY GREEN IND. LTD
1962,NSE_EQ|INE353H01010,STL GLOBAL LIMITED
1963,NSE_EQ|INE482J01021,SHAH METACORP LIMITED
1964,NSE_EQ|INE640C01011,SHAH ALLOYS LIMITED
1965,NSE_EQ|INE151G01028,SHAILY ENG PLASTICS LTD
1966,NSE_EQ|INE262S01010,SHAIVAL REALITY LIMITED
1967,NSE_EQ|INE908D01010,SHAKTI PUMPS (I) LTD
1968,NSE_EQ|INE597J01018,SHALBY LIMITED
1969,NSE_EQ|INE849C01026,SHALIM PAINTS LTD
1970,NSE_EQ|INE274V01019,SHANKARA BLDG PRODUCT LTD
1971,NSE_EQ|INE0Q9Q01017,SHANTHALA FMCG PRODUCTS L
1972,NSE_EQ|INE933X01016,SHANTI OVERSEAS INDIA LTD
1973,NSE_EQ|INE631A01022,SHANTHI GEARS LTD
1974,NSE_EQ|INE221J01015,SHARDA CROPCHEM LTD.
1975,NSE_EQ|INE597I01028,SHARDA MOTOR INDS LTD
1976,NSE_EQ|INF732E01128,NIP IND ETF SHARIAH BEES
1977,NSE_EQ|INE04VX01019,SHEETAL UNIVERSAL LIMITED
1978,NSE_EQ|INE363M01019,SHEMAROO ENTER. LTD.
1979,NSE_EQ|INE0MM001019,SHERA ENERGY LIMITED
1980,NSE_EQ|INE03KJ01013,SHIGAN QUANTUM TECH LTD
1981,NSE_EQ|INE790G01031,SHILPA MEDICARE LTD
1982,NSE_EQ|INE788J01021,SHIVALIK RASAYAN LIMITED
1983,NSE_EQ|INE637H01024,SHIVAM AUTO.LTD
1984,NSE_EQ|INE644Y01017,SHIVA MILLS LIMITED
1985,NSE_EQ|INE705C01020,SHIVA TEXYARN LIMITED
1986,NSE_EQ|INE719F01016,SHIV AUM STEELS LIMITED
1987,NSE_EQ|INE500L01026,S H KELKAR AND CO. LTD.
1988,NSE_EQ|INE498B01024,SHOPPERS STOP LIMITED
1989,NSE_EQ|INE715Y01023,SHRADHA INFRAPROJECTS LTD
1990,NSE_EQ|INE232A01011,SHREE DIGVIJAY CEM CO LTD
1991,NSE_EQ|INE070A01015,SHREE CEMENT LIMITED
1992,NSE_EQ|INE0S4Y01010,SHREE KARNI FABCOM LTD
1993,NSE_EQ|INE02S501018,SHREE OSFM E-MOBILITY LTD
1994,NSE_EQ|INE712K01011,SHRE PUSH CHEM & FERT LTD
1995,NSE_EQ|INE879A01019,SHREE RAMA MULTI TECH LTD
1996,NSE_EQ|INE0GTI23014,SHREM INVIT
1997,NSE_EQ|INE632X01030,SHRENIK LIMITED
1998,NSE_EQ|INE231C01019,SHREYANS INDUSTRIES LTD
1999,NSE_EQ|INE757B01015,SHREYAS SHIPPING & LOGIST
2000,NSE_EQ|INE526E01018,SHRIRAM PIST. & RING LTD
2001,NSE_EQ|INE721A01013,SHRIRAM FINANCE LIMITED
2002,NSE_EQ|INE217L01019,SHRIRAM PROPERTIES LTD
2003,NSE_EQ|INE0OMF01015,SHRI TECHTEX LIMITED
2004,NSE_EQ|INE01Z401013,SHUBHLAXMI JEWEL ART LTD
2005,NSE_EQ|INE979R01011,SHYAM CENTURY FERROUS LTD
2006,NSE_EQ|INE810G01011,SHYAM METALICS AND ENGY L
2007,NSE_EQ|INE635A01023,SHYAM TELECOM LIMITED
2008,NSE_EQ|INE075B01020,SICAL LOGISTICS LIMITED
2009,NSE_EQ|INE0A1E01018,SIDDHIKA COATINGS LIMITED
2010,NSE_EQ|INE003A01024,SIEMENS LTD
2011,NSE_EQ|INE0D0K01022,SIGACHI INDUSTRIES LTD
2012,NSE_EQ|INE529F01035,SIGNET INDUSTRIES LIMITED
2013,NSE_EQ|INE0A0S01010,SIGMA SOLVE LIMITED
2014,NSE_EQ|INE903U01023,SIGNATUREGLOBAL INDIA LTD
2015,NSE_EQ|INE0RDE01010,SIGNORIA CREATION LIMITED
2016,NSE_EQ|INE0KGZ01021,SIGNPOST INDIA LIMITED
2017,NSE_EQ|INE112X01017,SIKKO INDUSTRIES LIMITED
2018,NSE_EQ|INE173A01025,STANDARD INDUSTRIES LTD.
2019,NSE_EQ|INE01II01013,SILGO RETAIL LIMITED
2020,NSE_EQ|INE923A01015,SIL INVESTMENTS LIMITED
2021,NSE_EQ|INE0STN01015,SILKFLEX POLYMERS INDIA L
2022,NSE_EQ|INE203Y01012,SILLY MONKS ENTERTAIN LTD
2023,NSE_EQ|INF174KA1KU9,KOTAKMAMC - KOTAKSILVE
2024,NSE_EQ|INF740KA1RE3,DSPAMC - DSPSILVETF
2025,NSE_EQ|INF204KC1402,NIPPONAMC - NETFSILVER
2026,NSE_EQ|INF789F1AYK6,UTIAMC - SILVERETF
2027,NSE_EQ|INF109KC1Y56,ICICIPRAMC - ICICISILVE
2028,NSE_EQ|INE625X01018,SILVER TOUCH TECHNO LTD
2029,NSE_EQ|INF769K01KG6,MIRAEAMC - MASILVER
2030,NSE_EQ|INE748T01016,SIMBHAOLI SUGARS LTD.
2031,NSE_EQ|INE059B01024,SIMPLEX INFRASTRUCTURES L
2032,NSE_EQ|INE985A01022,SINCLAIRS HOTELS LIMITED
2033,NSE_EQ|INE325D01025,SINDHU TRADE LINKS LTD
2034,NSE_EQ|INE129Z01016,SINTERCOM INDIA LIMITED
2035,NSE_EQ|INE792Z01011,SIRCA PAINT INDIA LIMITED
2036,NSE_EQ|INE285J01028,SIS LIMITED
2037,NSE_EQ|INE965H01011,SITI NETWORKS LIMITED
2038,NSE_EQ|INE076B01028,SIYARAM SILK MILLS LTD
2039,NSE_EQ|INE0F3301020,S J LOGISTICS (INDIA) LTD
2040,NSE_EQ|INE284S01014,SJS ENTERPRISES LIMITED
2041,NSE_EQ|INE002L01015,SJVN LTD
2042,NSE_EQ|INE640A01023,SKF INDIA LTD
2043,NSE_EQ|INE429F01012,SKIL INFRASTRUCTURE LTD.
2044,NSE_EQ|INE439E01022,SKIPPER LIMITED
2045,NSE_EQ|INE411D01015,SKM EGG PROD EXPORT(I) LT
2046,NSE_EQ|INE0KZA01016,SKP BEARING INDUSTRI. LTD
2047,NSE_EQ|INE01IU01018,SKY GOLD LIMITED
2048,NSE_EQ|INE0SMA01017,SLONE INFOSYSTEMS LIMITED
2049,NSE_EQ|INF769K01LC3,MIRAEAMC - SMALLCAP
2050,NSE_EQ|INE178C01020,SMARTLINK HOLDINGS LTD
2051,NSE_EQ|INE294B01019,SML ISUZU LIMITED
2052,NSE_EQ|INE017W01010,SARTHAK METALS LIMITED
2053,NSE_EQ|INE320X01016,SMS LIFESCIENCES (I) LTD
2054,NSE_EQ|INE812G01025,SMS PHARMACEUTICALS LTD.
2055,NSE_EQ|INE702Y01013,SMVD POLY PACK LIMITED
2056,NSE_EQ|INE734N01019,SNOWMAN LOGISTICS LTD.
2057,NSE_EQ|INE671H01015,SOBHA LIMITED
2058,NSE_EQ|INE728Z01015,SOFTTECH ENGINEERS LTD
2059,NSE_EQ|INE624Z01016,SOLARA ACTIVE PHA SCI LTD
2060,NSE_EQ|INE343H01029,SOLAR INDUSTRIES (I) LTD
2061,NSE_EQ|INE880Y01017,SOLEX ENERGY LIMITED
2062,NSE_EQ|INE355A01028,SOMANY CERAMICS LIMITED
2063,NSE_EQ|INE314C01013,SOMA TEXTILEI NDUSTRIES L
2064,NSE_EQ|INE323J01019,SOMI CONVEYOR BELT. LTD.
2065,NSE_EQ|INE073K01018,SONA BLW PRECISION FRGS L
2066,NSE_EQ|INE0Q6H01012,SONA MACHINERY LIMITED
2067,NSE_EQ|INE00LM01029,SONAM LIMITED
2068,NSE_EQ|INE269A01021,SONATA SOFTWARE LTD
2069,NSE_EQ|INE0JZA01018,SONU INFRATECH LIMITED
2070,NSE_EQ|INE0O2D01012,SOTAC PHARMACEUTICALS LTD
2071,NSE_EQ|INE035D01020,SAVITA OIL TECHNOLO. LTD
2072,NSE_EQ|INE683A01023,THE SOUTH INDIAN BANK LTD
2073,NSE_EQ|INE980Y01015,SOUTH WEST PINNACLE LTD
2074,NSE_EQ|INE212I01016,S. P. APPARELS LIMITED
2075,NSE_EQ|INE572J01011,SPANDANA SPHOORTY FIN LTD
2076,NSE_EQ|INE232I01014,SUN PHARMA ADV.RES.CO.LTD
2077,NSE_EQ|INE970N01027,SPACENET ENTERS IND LTD
2078,NSE_EQ|INE247M01014,SPECIALITY REST LTD
2079,NSE_EQ|INE01EO01010,SPECTRUM ELECTRIC IND LTD
2080,NSE_EQ|INE0OL001018,SPECTRUM TALENT MGMT LTD
2081,NSE_EQ|INE020801028,SPENCER S RETAIL LIMITED
2082,NSE_EQ|INE147A01011,SPIC LTD
2083,NSE_EQ|INE978G01016,SPL INDUSTRIES LIMITED
2084,NSE_EQ|INE663A01033,SUPREME PETROCHEM LIMITED
2085,NSE_EQ|INE937A01023,SPML INFRA LIMITED
2086,NSE_EQ|INE885H01011,SPORTKING INDIA LIMITED
2087,NSE_EQ|INE0JW501011,SP REFRACTORIES LIMITED
2088,NSE_EQ|INE268L01020,SHEKHAWATI POLY-YARN LTD.
2089,NSE_EQ|INE099F01013,SREELEATHERS LIMITED
2090,NSE_EQ|INE647A01010,SRF LTD
2091,NSE_EQ|INE559N01010,SRG HOUSING FINANCE L
2092,NSE_EQ|INE917H01012,SREE RAYALSEEMA HHP LTD.
2093,NSE_EQ|INE0NPI01014,SRIVASAVI ADHESIVE TAPE L
2094,NSE_EQ|INE0R6Z01013,SRM CONTRACTORS LIMITED
2095,NSE_EQ|INE008Z01020,SHREE RAM PROTEINS LTD.
2096,NSE_EQ|INE0ON201012,SRIVARI SPICES N FOODS L
2097,NSE_EQ|INE802C01033,STEEL STRIPS WHEELS LTD.
2098,NSE_EQ|INE939A01011,STRIDES PHARMA SCI LTD
2099,NSE_EQ|INE460H01021,STAR CEMENT LIMITED
2100,NSE_EQ|INE575P01011,STAR HEALTH & AL INS CO L
2101,NSE_EQ|INE733A01018,STAR PAPER MILLS LTD
2102,NSE_EQ|INE992I01013,STARTECK FINANCE LIMITED
2103,NSE_EQ|INE655A01013,THE STATE TRADING CORPN
2104,NSE_EQ|INE124E01020,STEELCAST LIMITED
2105,NSE_EQ|INE503B01021,STEEL EXCHANGE INDIA LTD
2106,NSE_EQ|INE577L01016,STEL HOLDINGS LIMITED
2107,NSE_EQ|INE334A01023,STERLING TOOLS LIMITED
2108,NSE_EQ|INE089C01029,STERLITE TECHNOLOGIES LTD
2109,NSE_EQ|INE00IN01015,STOVE KRAFT LIMITED
2110,NSE_EQ|INE239C01020,STYLAM INDUSTRIES LIMITED
2111,NSE_EQ|INE189B01011,STYRENIX PERFORMANCE LTD
2112,NSE_EQ|INE754A01055,SUBEX LTD
2113,NSE_EQ|INE287B01021,SUBROS LIMITED
2114,NSE_EQ|INE659A01023,SUDARSHAN CHEMICAL INDS L
2115,NSE_EQ|INE450E01011,SUKHJIT STARCH & CHEM LTD
2116,NSE_EQ|INE142Q01026,SULA VINEYARDS LIMITED
2117,NSE_EQ|INE235C01010,SUMEET IND LIMITED
2118,NSE_EQ|INE258G01013,SUMITOMO CHEM INDIA LTD
2119,NSE_EQ|INE748Z01013,SUMIT WOODS LIMITED
2120,NSE_EQ|INE0Q3R01026,SUNDARAM CLAYTON LIMITED
2121,NSE_EQ|INE108E01023,SUNDARAM MULTI PAP LTD
2122,NSE_EQ|INE660A01013,SUNDARAM FINANCE LTD
2123,NSE_EQ|INE202Z01029,SUNDARAM FINANCE HOLD LTD
2124,NSE_EQ|INE073D01013,SUNDARAM BRAK LININGS LTD
2125,NSE_EQ|INE387A01021,SUNDRAM FASTENERS LTD
2126,NSE_EQ|INE947A01014,SUNFLAG IRON AND STEEL CO
2127,NSE_EQ|INE044A01036,SUN PHARMACEUTICAL IND L
2128,NSE_EQ|INE0PLZ01012,SUNREST LIFESCIENCE LTD
2129,NSE_EQ|INE805D01034,SUNTECK REALTY LIMITED
2130,NSE_EQ|INE424H01027,SUN TV NETWORK LIMITED
2131,NSE_EQ|INE712B01010,SUPERHOUSE LIMITED
2132,NSE_EQ|INE662A01027,SUPER SPINNING MILLS LTD
2133,NSE_EQ|INE399C01030,SUPRAJIT ENGINEERING LTD
2134,NSE_EQ|INE319Z01021,SUPREME ENGINEERING LTD
2135,NSE_EQ|INE195A01028,SUPREME INDUSTRIES LTD
2136,NSE_EQ|INE550H01011,SUPREME INFRA. LTD
2137,NSE_EQ|INE0QHG01026,SUPREME POWER EQUIPMENT L
2138,NSE_EQ|INE07RO01027,SUPRIYA LIFESCIENCE LTD
2139,NSE_EQ|INE843S01025,SURAJ ESTATE DEVELOPERS L
2140,NSE_EQ|INE272L01022,SURANA SOLAR LIMITED
2141,NSE_EQ|INE130B01031,SURANA TELECOM AND POW LT
2142,NSE_EQ|INE01ZJ01015,SURANI STEEL TUBES LTD.
2143,NSE_EQ|INE713B01026,SURYALAKSHMI COT MIL LTD
2144,NSE_EQ|INE335A01020,SURYA ROSHNI LTD
2145,NSE_EQ|INE428Q01011,SURYODAY SMALL FIN BK LTD
2146,NSE_EQ|INE645H01027,SUTLEJ TEXT & INDUS LTD
2147,NSE_EQ|INE591Q01016,SUUMAYA INDUSTRIES LTD
2148,NSE_EQ|INE495B01038,SUVEN LIFE SCIENCES LTD
2149,NSE_EQ|INE03QK01018,SUVEN PHARMACEUTICALS LTD
2150,NSE_EQ|INE018401013,SUVIDHAA INFOSERVE LTD
2151,NSE_EQ|INE040H01021,SUZLON ENERGY LIMITED
2152,NSE_EQ|INE00CE01017,SHREE VASU LOGISTICS LTD
2153,NSE_EQ|INE308E01029,SVP GLOBAL TEXTILES LTD
2154,NSE_EQ|INE665A01038,SWAN ENERGY LIMITED
2155,NSE_EQ|INE0GMR01016,SWARAJ SUITING LIMITED
2156,NSE_EQ|INE277A01016,SWARAJ ENGINES LTD
2157,NSE_EQ|INE0DGC01025,SWASTIK PIPE LIMITED
2158,NSE_EQ|INE409B01013,SWELECT ENERGY SYS LTD
2159,NSE_EQ|INE00M201021,STRLNG & WIL REN ENE LTD
2160,NSE_EQ|INE225D01027,SYMPHONY LIMITED
2161,NSE_EQ|INE312C01025,SYNCOM FORMU (I) LTD
2162,NSE_EQ|INE398R01022,SYNGENE INTERNATIONAL LTD
2163,NSE_EQ|INE0BTR01012,SYNOPTICS TECHNOLOGIES L
2164,NSE_EQ|INE0DYJ01015,SYRMA SGS TECHNOLOGY LTD
2165,NSE_EQ|INE0O7R01011,SYSTANGO TECHNOLOGIES LTD
2166,NSE_EQ|INE123C01018,TAINWALA CHEMICAL AND PLA
2167,NSE_EQ|INE586B01026,TAJ GVK HOTELS & RESORTS
2168,NSE_EQ|INE142I01023,TAKE SOLUTIONS LTD
2169,NSE_EQ|INE187D01029,TALBROS AUTO. COMP. LTD
2170,NSE_EQ|INE483C01032,TANLA PLATFORMS LIMITED
2171,NSE_EQ|INE0M7001010,TAPI FRUIT PROCESSING LTD
2172,NSE_EQ|INE555Z01012,TARA CHAND INFRA SOLN LTD
2173,NSE_EQ|INE747K01017,TARAPUR TRANSFORMERS LTD
2174,NSE_EQ|INE0EK901012,TARC LIMITED
2175,NSE_EQ|INE924H01018,TARMAT LIMITED
2176,NSE_EQ|INE144Z01023,TARSONS PRODUCTS LIMITED
2177,NSE_EQ|INE488B01017,TASTY BITE EATABLES LTD
2178,NSE_EQ|INE092A01019,TATA CHEMICALS LTD
2179,NSE_EQ|INE151A01013,TATA COMMUNICATIONS LTD
2180,NSE_EQ|INE192A01025,TATA CONSUMER PRODUCT LTD
2181,NSE_EQ|INE670A01012,TATA ELXSI LIMITED
2182,NSE_EQ|INF277KA1976,TATAAML-TATAGOLD
2183,NSE_EQ|INE672A01018,TATA INVESTMENT CORP LTD
2184,NSE_EQ|INE155A01022,TATA MOTORS LIMITED
2185,NSE_EQ|IN9155A01020,TATA MOTORS DVR  A  ORD
2186,NSE_EQ|INE245A01021,TATA POWER CO LTD
2187,NSE_EQ|INE081A01020,TATA STEEL LIMITED
2188,NSE_EQ|INE142M01025,TATA TECHNOLOGIES LIMITED
2189,NSE_EQ|INF277KA1984,TATAAML-TATSILV
2190,NSE_EQ|INE0GK401011,TATVA CHIN PHARM CHEM LTD
2191,NSE_EQ|INE0N2D01013,TBI CORN LIMITED
2192,NSE_EQ|INE673O01025,TBO TEK LIMITED
2193,NSE_EQ|INE760L01018,TRIB BHIMJI ZAVERI LTD
2194,NSE_EQ|INE688A01022,TRANSPORT CORPN OF INDIA
2195,NSE_EQ|INE586V01016,TCI EXPRESS LIMITED
2196,NSE_EQ|INE911B01018,TCIFINANCELTD-ROLL SETT
2197,NSE_EQ|INE0QJL01014,THAAI CASTING LIMITED
2198,NSE_EQ|INE388G01026,TANTIA CONSTRUCTIONS LTD
2199,NSE_EQ|INE778U01029,TCNS CLOTHING CO. LIMITED
2200,NSE_EQ|INE822C01015,TCPL PACKAGING LIMITED
2201,NSE_EQ|INE467B01029,TATA CONSULTANCY SERV LT
2202,NSE_EQ|INE419M01027,TD POWER SYSTEMS LTD.
2203,NSE_EQ|INE985S01024,TEAMLEASE SERVICES LTD.
2204,NSE_EQ|INE778A01021,TECHINDIA NIRMAN LIMITED
2205,NSE_EQ|INE0QD201012,TRIDENT TECHLABS LIMITED
2206,NSE_EQ|INE669C01036,TECH MAHINDRA LIMITED
2207,NSE_EQ|INE285K01026,TECHNO ELEC & ENG CO. LTD
2208,NSE_EQ|INE014B01011,TECIL CHEMICALS
2209,NSE_EQ|INE011K01018,TEGA INDUSTRIES LIMITED
2210,NSE_EQ|INE010J01012,TEJAS NETWORKS LIMITED
2211,NSE_EQ|INE869Y01010,TEMBO GLOBAL IND LTD
2212,NSE_EQ|INE482B01010,TERA SOFTWARE LIMITED
2213,NSE_EQ|INE435C01024,TEXMACO INFRA & HOLDG LTD
2214,NSE_EQ|INE141K01013,TEXMO PIPE & PRODUCTS LTD
2215,NSE_EQ|INE621L01012,TEXMACO RAIL & ENG. LTD.
2216,NSE_EQ|INE305A01015,TOURISM FINANCE CORP. OF
2217,NSE_EQ|INE804H01012,TRANSWARRANTY FIN. LTD.
2218,NSE_EQ|INE797H01018,TGB BANQUETS&HOTELS LTD
2219,NSE_EQ|INE0K6601012,TEERTH GOPICON LIMITED
2220,NSE_EQ|INE085J01014,THANGAMAYIL JEWELLERY LTD
2221,NSE_EQ|INE924D01017,THE INVEST TRUST OF IND L
2222,NSE_EQ|INE121N01019,THEJO ENGINEERING LIMITED
2223,NSE_EQ|INE083B01024,THEMIS MEDICARE LTD.
2224,NSE_EQ|INE152A01029,THERMAX LTD
2225,NSE_EQ|INE332A01027,THOMAS COOK (INDIA) LTD
2226,NSE_EQ|INE480M01011,THOMAS SCOTT (INDIA) LTD
2227,NSE_EQ|INE594H01019,THYROCARE TECH LTD
2228,NSE_EQ|INE133E01013,TILAKNAGAR INDUSTRIES LTD
2229,NSE_EQ|INE484C01030,TIDE WATER OIL LTD
2230,NSE_EQ|INE545H01011,TECHNOCRAFT IND LTD
2231,NSE_EQ|INE974X01010,TUBE INVEST OF INDIA LTD
2232,NSE_EQ|INE440L01017,TIJARIA POLYPIPES LTD
2233,NSE_EQ|INE806C01018,TIL LTD
2234,NSE_EQ|INE0IJY01014,TIMESCAN LOGISTICS IND L
2235,NSE_EQ|INE289C01025,TIMES GUARANTY LIMITED
2236,NSE_EQ|INE508G01029,TIME TECHNOPLAST LTD.
2237,NSE_EQ|INE325A01013,TIMKEN INDIA LTD.
2238,NSE_EQ|INE0LQS01015,TIPS FILMS LIMITED
2239,NSE_EQ|INE716B01029,TIPS INDUSTRIES LIMITED
2240,NSE_EQ|INE338A01024,THIRUMALAI CHEMICALS LTD
2241,NSE_EQ|INE238Y01018,SHREE TIRUPATI BALAJEE
2242,NSE_EQ|INE319Y01024,TIRUPATI FORGE LIMITED
2243,NSE_EQ|INE615H01020,TITAGARH RAIL SYSTEMS LTD
2244,NSE_EQ|INE280A01028,TITAN COMPANY LIMITED
2245,NSE_EQ|INE668A01016,TAMILNAD MERCA BANK LTD
2246,NSE_EQ|INF277KA1364,TATAAML - TNIDETF
2247,NSE_EQ|INE148A01019,TAMILNADU PETROPRODUCTS L
2248,NSE_EQ|INE107A01015,TAMILNADU NEWSPRT & PAPER
2249,NSE_EQ|INE141D01018,TAMILNADU TELECOMMUNICATI
2250,NSE_EQ|INE932C01012,TOKYO PLAST INTL LTD
2251,NSE_EQ|INE685A01028,TORRENT PHARMACEUTICALS L
2252,NSE_EQ|INE813H01021,TORRENT POWER LTD
2253,NSE_EQ|INE336X01012,TOTAL TRANSPORT SYS LTD
2254,NSE_EQ|INE486Y01013,TOUCHWOOD ENTERTAIN LTD.
2255,NSE_EQ|INE065J01024,TEAMO PRODUCTIONS HQ LTD
2256,NSE_EQ|INE413G01022,TPL PLASTECH LIMITED
2257,NSE_EQ|INE0HMF01019,TRACXN TECHNOLOGIES LTD
2258,NSE_EQ|INE0NVI01020,TRANSTEEL SEATING TECH L
2259,NSE_EQ|INE792X01016,TRANSWIND INFRA LIMITED
2260,NSE_EQ|INE040M01013,TREE HOUSE EDU LTD
2261,NSE_EQ|INE00CA01015,TREJHARA SOLUTIONS LTD
2262,NSE_EQ|INE0O3901029,TRANSINDIA REAL ESTATE L
2263,NSE_EQ|INE849A01020,TRENT LTD
2264,NSE_EQ|INE391D01019,TRF LIMITED
2265,NSE_EQ|INE064C01022,TRIDENT LIMITED
2266,NSE_EQ|INE0LWY01029,TRIDHYA TECH LIMITED
2267,NSE_EQ|INE948A01012,TRIGYN TECHNOLOGIES LTD
2268,NSE_EQ|INE763I01026,TRANS & RECTI. LTD
2269,NSE_EQ|INE152M01016,TRIVENI TURBINE LIMITED
2270,NSE_EQ|INE256C01024,TRIVENI ENGG. & INDS. LTD
2271,NSE_EQ|INE615R01029,TRUCAP FINANCE LIMITED
2272,NSE_EQ|INE0SWN01019,TRUST FINTECH LIMITED
2273,NSE_EQ|INE910C01018,TTK HEALTHCARE LIMITED
2274,NSE_EQ|INE690A01028,TTK PRESTIGE LTD
2275,NSE_EQ|INE592B01016,T T LIMITED
2276,NSE_EQ|INE517B01013,TATA TELESERV(MAHARASTRA)
2277,NSE_EQ|INE236G01019,TVS ELECTRONICS LTD
2278,NSE_EQ|INE105A01035,TVS HOLDINGS LIMITED
2279,NSE_EQ|INE494B01023,TVS MOTOR COMPANY  LTD
2280,NSE_EQ|INE395N01027,TVS SUPPLY CHAIN SOL L
2281,NSE_EQ|INE421C01016,TVS SRICHAKRA LIMITED
2282,NSE_EQ|INE038F01029,TV TODAY NETWORK LTD
2283,NSE_EQ|INE871L01013,TV VISION LIMITED
2284,NSE_EQ|INE686F01025,UNITED BREWERIES LTD
2285,NSE_EQ|INE139B01016,UCAL LIMITED
2286,NSE_EQ|INE00NI01015,USHANTI COLOUR CHEM LTD
2287,NSE_EQ|INE691A01018,UCO BANK
2288,NSE_EQ|INE225C01029,UDAIPUR CEMENT WORKS LTD
2289,NSE_EQ|INF789F01WC8,UTIAMC - UDAIPIGIII
2290,NSE_EQ|INF789F01WA2,UTIAMC - UDAIPIPIII
2291,NSE_EQ|INE851I01011,UPDATER SERVICES LIMITED
2292,NSE_EQ|INE899L01030,UJAAS ENERGY LIMITED
2293,NSE_EQ|INF789F01GW9,UTI-FIIF II-QIP- V-RG
2294,NSE_EQ|INF789F01GU3,UTI-FIIF II-QIP- V-RDP
2295,NSE_EQ|INF789F01GV1,UTI-FIIF II-QIP- V-RDR
2296,NSE_EQ|INE516A01017,UFLEX LIMITED
2297,NSE_EQ|INE527H01019,UFO MOVIEZ INDIA LTD.
2298,NSE_EQ|INE071E01023,THE UGAR SUGAR WORKS LTD
2299,NSE_EQ|INE583D01011,UGRO CAPITAL LIMITED
2300,NSE_EQ|INF789F01FS9,UTI-FIIF AIP - III - RG
2301,NSE_EQ|INF789F01FQ3,UTI-FIIF AIP - III - RDP
2302,NSE_EQ|INE551W01018,UJJIVAN SMALL FINANC BANK
2303,NSE_EQ|INE481G01011,ULTRATECH CEMENT LIMITED
2304,NSE_EQ|INE067901012,UMA CONVERTER LIMITED
2305,NSE_EQ|INE0GIU01018,UMA EXPORTS LIMITED
2306,NSE_EQ|INE864B01027,UMANG DAIRIES LIMITED
2307,NSE_EQ|INE240C01028,USHA MARTIN EDU & SOL LTD
2308,NSE_EQ|INE351A01035,UNICHEM LABORATORIES LTD
2309,NSE_EQ|INE961D01019,UNITED DRILLING TOOLS LTD
2310,NSE_EQ|INE037A01022,UNIPHOS ENTERPRISES LTD
2311,NSE_EQ|INE0PRF01011,UNIHEALTH CONSULTANCY LTD
2312,NSE_EQ|INE481Z01011,UNIINFO TELECOM SERVI LTD
2313,NSE_EQ|INE692A01016,UNION BANK OF INDIA
2314,NSE_EQ|INE244O01017,UNIPARTS INDIA LIMITED
2315,NSE_EQ|INE854D01024,UNITED SPIRITS LIMITED
2316,NSE_EQ|INE694A01020,UNITECH LIMITED
2317,NSE_EQ|INE368U01011,UNITED POLYFAB GUJ. LTD.
2318,NSE_EQ|INE458F01011,UNITED NILGIRI TEA LTD
